id,date,time,events,daily_events,hourly_events
beltane,10/12/2009,0:00:00,,0,
beltane,10/12/2009,15:00:00,,,0
beltane,10/12/2009,15:13:52,0,,
beltane,10/12/2009,16:00:00,,,0
beltane,10/12/2009,17:00:00,,,0
beltane,10/12/2009,18:00:00,,,0
beltane,10/12/2009,19:00:00,,,0
beltane,10/12/2009,20:00:00,,,0
beltane,10/12/2009,21:00:00,,,0
beltane,10/12/2009,22:00:00,,,0
beltane,10/12/2009,23:00:00,,,0
beltane,10/13/2009,0:00:00,,409,2
beltane,10/13/2009,0:38:04,1,,
beltane,10/13/2009,0:57:45,2,,
beltane,10/13/2009,1:00:00,,,1
beltane,10/13/2009,1:10:35,3,,
beltane,10/13/2009,2:00:00,,,5
beltane,10/13/2009,2:21:11,4,,
beltane,10/13/2009,2:35:12,5,,
beltane,10/13/2009,2:45:17,6,,
beltane,10/13/2009,2:51:36,7,,
beltane,10/13/2009,2:59:38,8,,
beltane,10/13/2009,3:00:00,,,13
beltane,10/13/2009,3:13:22,9,,
beltane,10/13/2009,3:19:38,10,,
beltane,10/13/2009,3:22:41,11,,
beltane,10/13/2009,3:25:26,12,,
beltane,10/13/2009,3:27:50,13,,
beltane,10/13/2009,3:31:36,14,,
beltane,10/13/2009,3:34:34,15,,
beltane,10/13/2009,3:37:54,16,,
beltane,10/13/2009,3:40:40,17,,
beltane,10/13/2009,3:44:45,18,,
beltane,10/13/2009,3:48:50,19,,
beltane,10/13/2009,3:53:30,20,,
beltane,10/13/2009,3:57:05,21,,
beltane,10/13/2009,4:00:00,,,19
beltane,10/13/2009,4:02:23,22,,
beltane,10/13/2009,4:04:50,23,,
beltane,10/13/2009,4:08:13,24,,
beltane,10/13/2009,4:11:38,25,,
beltane,10/13/2009,4:16:26,26,,
beltane,10/13/2009,4:19:33,27,,
beltane,10/13/2009,4:22:41,28,,
beltane,10/13/2009,4:25:55,29,,
beltane,10/13/2009,4:30:07,30,,
beltane,10/13/2009,4:32:13,31,,
beltane,10/13/2009,4:34:53,32,,
beltane,10/13/2009,4:37:32,33,,
beltane,10/13/2009,4:41:25,34,,
beltane,10/13/2009,4:43:53,35,,
beltane,10/13/2009,4:46:55,36,,
beltane,10/13/2009,4:49:07,37,,
beltane,10/13/2009,4:52:30,38,,
beltane,10/13/2009,4:55:05,39,,
beltane,10/13/2009,4:58:35,40,,
beltane,10/13/2009,5:00:00,,,28
beltane,10/13/2009,5:01:50,41,,
beltane,10/13/2009,5:05:46,42,,
beltane,10/13/2009,5:08:54,43,,
beltane,10/13/2009,5:11:35,44,,
beltane,10/13/2009,5:13:32,45,,
beltane,10/13/2009,5:15:50,46,,
beltane,10/13/2009,5:17:39,47,,
beltane,10/13/2009,5:19:48,48,,
beltane,10/13/2009,5:21:41,49,,
beltane,10/13/2009,5:23:29,50,,
beltane,10/13/2009,5:25:02,51,,
beltane,10/13/2009,5:27:06,52,,
beltane,10/13/2009,5:28:29,53,,
beltane,10/13/2009,5:31:21,54,,
beltane,10/13/2009,5:33:33,55,,
beltane,10/13/2009,5:36:27,56,,
beltane,10/13/2009,5:38:32,57,,
beltane,10/13/2009,5:40:39,58,,
beltane,10/13/2009,5:42:09,59,,
beltane,10/13/2009,5:44:30,60,,
beltane,10/13/2009,5:46:16,61,,
beltane,10/13/2009,5:48:20,62,,
beltane,10/13/2009,5:49:50,63,,
beltane,10/13/2009,5:51:39,64,,
beltane,10/13/2009,5:53:17,65,,
beltane,10/13/2009,5:55:30,66,,
beltane,10/13/2009,5:57:07,67,,
beltane,10/13/2009,5:59:35,68,,
beltane,10/13/2009,6:00:00,,,32
beltane,10/13/2009,6:01:20,69,,
beltane,10/13/2009,6:03:32,70,,
beltane,10/13/2009,6:05:27,71,,
beltane,10/13/2009,6:07:32,72,,
beltane,10/13/2009,6:09:10,73,,
beltane,10/13/2009,6:11:08,74,,
beltane,10/13/2009,6:12:48,75,,
beltane,10/13/2009,6:14:39,76,,
beltane,10/13/2009,6:16:10,77,,
beltane,10/13/2009,6:18:01,78,,
beltane,10/13/2009,6:19:43,79,,
beltane,10/13/2009,6:22:20,80,,
beltane,10/13/2009,6:24:13,81,,
beltane,10/13/2009,6:26:23,82,,
beltane,10/13/2009,6:28:24,83,,
beltane,10/13/2009,6:30:35,84,,
beltane,10/13/2009,6:32:07,85,,
beltane,10/13/2009,6:34:00,86,,
beltane,10/13/2009,6:35:05,87,,
beltane,10/13/2009,6:36:49,88,,
beltane,10/13/2009,6:38:16,89,,
beltane,10/13/2009,6:40:09,90,,
beltane,10/13/2009,6:41:44,91,,
beltane,10/13/2009,6:43:36,92,,
beltane,10/13/2009,6:45:24,93,,
beltane,10/13/2009,6:47:43,94,,
beltane,10/13/2009,6:50:00,95,,
beltane,10/13/2009,6:52:01,96,,
beltane,10/13/2009,6:53:31,97,,
beltane,10/13/2009,6:55:39,98,,
beltane,10/13/2009,6:57:29,99,,
beltane,10/13/2009,6:59:44,100,,
beltane,10/13/2009,7:00:00,,,47
beltane,10/13/2009,7:01:08,101,,
beltane,10/13/2009,7:02:48,102,,
beltane,10/13/2009,7:04:06,103,,
beltane,10/13/2009,7:05:41,104,,
beltane,10/13/2009,7:07:05,105,,
beltane,10/13/2009,7:08:43,106,,
beltane,10/13/2009,7:10:03,107,,
beltane,10/13/2009,7:12:07,108,,
beltane,10/13/2009,7:13:31,109,,
beltane,10/13/2009,7:15:03,110,,
beltane,10/13/2009,7:16:22,111,,
beltane,10/13/2009,7:17:51,112,,
beltane,10/13/2009,7:19:09,113,,
beltane,10/13/2009,7:20:59,114,,
beltane,10/13/2009,7:22:22,115,,
beltane,10/13/2009,7:24:12,116,,
beltane,10/13/2009,7:25:10,117,,
beltane,10/13/2009,7:26:31,118,,
beltane,10/13/2009,7:27:28,119,,
beltane,10/13/2009,7:28:55,120,,
beltane,10/13/2009,7:30:17,121,,
beltane,10/13/2009,7:31:48,122,,
beltane,10/13/2009,7:32:57,123,,
beltane,10/13/2009,7:34:26,124,,
beltane,10/13/2009,7:35:42,125,,
beltane,10/13/2009,7:37:13,126,,
beltane,10/13/2009,7:38:33,127,,
beltane,10/13/2009,7:40:18,128,,
beltane,10/13/2009,7:41:37,129,,
beltane,10/13/2009,7:43:25,130,,
beltane,10/13/2009,7:44:42,131,,
beltane,10/13/2009,7:45:59,132,,
beltane,10/13/2009,7:46:57,133,,
beltane,10/13/2009,7:48:14,134,,
beltane,10/13/2009,7:49:07,135,,
beltane,10/13/2009,7:49:58,136,,
beltane,10/13/2009,7:50:32,137,,
beltane,10/13/2009,7:51:29,138,,
beltane,10/13/2009,7:52:00,139,,
beltane,10/13/2009,7:52:37,140,,
beltane,10/13/2009,7:53:12,141,,
beltane,10/13/2009,7:54:01,142,,
beltane,10/13/2009,7:54:41,143,,
beltane,10/13/2009,7:55:48,144,,
beltane,10/13/2009,7:56:46,145,,
beltane,10/13/2009,7:58:05,146,,
beltane,10/13/2009,7:59:15,147,,
beltane,10/13/2009,8:00:00,,,67
beltane,10/13/2009,8:00:15,148,,
beltane,10/13/2009,8:01:10,149,,
beltane,10/13/2009,8:02:03,150,,
beltane,10/13/2009,8:02:47,151,,
