id,date,time,events,daily_events,hourly_events
cook,12/8/2003,0:00:00,,2,
cook,12/8/2003,7:00:00,,,2
cook,12/8/2003,7:24:43,290478,,
cook,12/8/2003,7:25:05,290479,,
cook,12/8/2003,8:00:00,,,0
cook,12/8/2003,9:00:00,,,0
cook,12/8/2003,10:00:00,,,0
cook,12/8/2003,11:00:00,,,0
cook,12/8/2003,12:00:00,,,0
cook,12/8/2003,13:00:00,,,0
cook,12/8/2003,14:00:00,,,0
cook,12/8/2003,15:00:00,,,0
cook,12/8/2003,16:00:00,,,0
cook,12/8/2003,17:00:00,,,0
cook,12/8/2003,18:00:00,,,0
cook,12/8/2003,19:00:00,,,0
cook,12/8/2003,20:00:00,,,0
cook,12/8/2003,21:00:00,,,0
cook,12/8/2003,22:00:00,,,0
cook,12/8/2003,23:00:00,,,0
cook,12/9/2003,0:00:00,,43,0
cook,12/9/2003,1:00:00,,,0
cook,12/9/2003,2:00:00,,,0
cook,12/9/2003,3:00:00,,,0
cook,12/9/2003,4:00:00,,,0
cook,12/9/2003,5:00:00,,,0
cook,12/9/2003,6:00:00,,,0
cook,12/9/2003,7:00:00,,,0
cook,12/9/2003,8:00:00,,,0
cook,12/9/2003,9:00:00,,,12
cook,12/9/2003,9:06:57,290480,,
cook,12/9/2003,9:10:38,290481,,
cook,12/9/2003,9:16:59,290482,,
cook,12/9/2003,9:21:41,290483,,
cook,12/9/2003,9:26:42,290484,,
cook,12/9/2003,9:29:21,290485,,
cook,12/9/2003,9:37:36,290486,,
cook,12/9/2003,9:40:44,290487,,
cook,12/9/2003,9:44:44,290488,,
cook,12/9/2003,9:47:06,290489,,
cook,12/9/2003,9:51:49,290490,,
cook,12/9/2003,9:54:40,290491,,
cook,12/9/2003,10:00:00,,,2
cook,12/9/2003,10:02:32,290492,,
cook,12/9/2003,10:08:13,290493,,
cook,12/9/2003,11:00:00,,,6
cook,12/9/2003,11:03:01,290494,,
cook,12/9/2003,11:07:08,290495,,
cook,12/9/2003,11:47:14,290496,,
cook,12/9/2003,11:50:25,290497,,
cook,12/9/2003,11:54:11,290498,,
cook,12/9/2003,11:57:13,290499,,
cook,12/9/2003,12:00:00,,,2
cook,12/9/2003,12:03:50,290500,,
cook,12/9/2003,12:07:15,290501,,
cook,12/9/2003,13:00:00,,,6
cook,12/9/2003,13:01:11,290502,,
cook,12/9/2003,13:11:48,290503,,
cook,12/9/2003,13:20:07,290504,,
cook,12/9/2003,13:31:27,290505,,
cook,12/9/2003,13:38:34,290506,,
cook,12/9/2003,13:44:21,290507,,
cook,12/9/2003,14:00:00,,,0
cook,12/9/2003,15:00:00,,,1
cook,12/9/2003,15:08:14,290508,,
cook,12/9/2003,16:00:00,,,11
cook,12/9/2003,16:05:07,290509,,
cook,12/9/2003,16:09:24,290510,,
cook,12/9/2003,16:10:44,290511,,
cook,12/9/2003,16:12:45,290512,,
cook,12/9/2003,16:14:20,290513,,
cook,12/9/2003,16:17:32,290514,,
cook,12/9/2003,16:21:29,290515,,
cook,12/9/2003,16:25:56,290516,,
