id,date,time,events,daily_events,hourly_events
kunde,4/29/2008,0:00:00,,2,
kunde,4/29/2008,10:00:00,,,2
kunde,4/29/2008,10:05:13,311688,,
kunde,4/29/2008,10:05:47,311689,,
kunde,4/29/2008,11:00:00,,,0
kunde,4/29/2008,12:00:00,,,0
kunde,4/29/2008,13:00:00,,,0
kunde,4/29/2008,14:00:00,,,0
kunde,4/29/2008,15:00:00,,,0
kunde,4/29/2008,16:00:00,,,0
kunde,4/29/2008,17:00:00,,,0
kunde,4/29/2008,18:00:00,,,0
kunde,4/29/2008,19:00:00,,,0
kunde,4/29/2008,20:00:00,,,0
kunde,4/29/2008,21:00:00,,,0
kunde,4/29/2008,22:00:00,,,0
kunde,4/29/2008,23:00:00,,,0
kunde,4/30/2008,0:00:00,,0,0
kunde,4/30/2008,1:00:00,,,0
kunde,4/30/2008,2:00:00,,,0
kunde,4/30/2008,3:00:00,,,0
kunde,4/30/2008,4:00:00,,,0
kunde,4/30/2008,5:00:00,,,0
kunde,4/30/2008,6:00:00,,,0
kunde,4/30/2008,7:00:00,,,0
kunde,4/30/2008,8:00:00,,,0
kunde,4/30/2008,9:00:00,,,0
kunde,4/30/2008,10:00:00,,,0
kunde,4/30/2008,11:00:00,,,0
kunde,4/30/2008,12:00:00,,,0
kunde,4/30/2008,13:00:00,,,0
kunde,4/30/2008,14:00:00,,,0
kunde,4/30/2008,15:00:00,,,0
kunde,4/30/2008,16:00:00,,,0
kunde,4/30/2008,17:00:00,,,0
kunde,4/30/2008,18:00:00,,,0
kunde,4/30/2008,19:00:00,,,0
kunde,4/30/2008,20:00:00,,,0
kunde,4/30/2008,21:00:00,,,0
kunde,4/30/2008,22:00:00,,,0
kunde,4/30/2008,23:00:00,,,0
kunde,5/1/2008,0:00:00,,0,0
kunde,5/1/2008,1:00:00,,,0
kunde,5/1/2008,2:00:00,,,0
kunde,5/1/2008,3:00:00,,,0
kunde,5/1/2008,4:00:00,,,0
kunde,5/1/2008,5:00:00,,,0
kunde,5/1/2008,6:00:00,,,0
kunde,5/1/2008,7:00:00,,,0
kunde,5/1/2008,8:00:00,,,0
kunde,5/1/2008,9:00:00,,,0
kunde,5/1/2008,10:00:00,,,0
kunde,5/1/2008,11:00:00,,,0
kunde,5/1/2008,12:00:00,,,0
kunde,5/1/2008,13:00:00,,,0
kunde,5/1/2008,14:00:00,,,0
kunde,5/1/2008,15:00:00,,,0
kunde,5/1/2008,16:00:00,,,0
kunde,5/1/2008,17:00:00,,,0
kunde,5/1/2008,18:00:00,,,0
kunde,5/1/2008,19:00:00,,,0
kunde,5/1/2008,20:00:00,,,0
kunde,5/1/2008,21:00:00,,,0
kunde,5/1/2008,22:00:00,,,0
kunde,5/1/2008,23:00:00,,,0
kunde,5/2/2008,0:00:00,,0,0
kunde,5/2/2008,1:00:00,,,0
kunde,5/2/2008,2:00:00,,,0
kunde,5/2/2008,3:00:00,,,0
kunde,5/2/2008,4:00:00,,,0
kunde,5/2/2008,5:00:00,,,0
kunde,5/2/2008,6:00:00,,,0
kunde,5/2/2008,7:00:00,,,0
kunde,5/2/2008,8:00:00,,,0
kunde,5/2/2008,9:00:00,,,0
kunde,5/2/2008,10:00:00,,,0
kunde,5/2/2008,11:00:00,,,0
kunde,5/2/2008,12:00:00,,,0
kunde,5/2/2008,13:00:00,,,0
kunde,5/2/2008,14:00:00,,,0
kunde,5/2/2008,15:00:00,,,0
kunde,5/2/2008,16:00:00,,,0
kunde,5/2/2008,17:00:00,,,0
kunde,5/2/2008,18:00:00,,,0
kunde,5/2/2008,19:00:00,,,0
kunde,5/2/2008,20:00:00,,,0
kunde,5/2/2008,21:00:00,,,0
kunde,5/2/2008,22:00:00,,,0
kunde,5/2/2008,23:00:00,,,0
kunde,5/3/2008,0:00:00,,0,0
kunde,5/3/2008,1:00:00,,,0
kunde,5/3/2008,2:00:00,,,0
kunde,5/3/2008,3:00:00,,,0
kunde,5/3/2008,4:00:00,,,0
kunde,5/3/2008,5:00:00,,,0
kunde,5/3/2008,6:00:00,,,0
kunde,5/3/2008,7:00:00,,,0
kunde,5/3/2008,8:00:00,,,0
kunde,5/3/2008,9:00:00,,,0
kunde,5/3/2008,10:00:00,,,0
kunde,5/3/2008,11:00:00,,,0
kunde,5/3/2008,12:00:00,,,0
kunde,5/3/2008,13:00:00,,,0
kunde,5/3/2008,14:00:00,,,0
kunde,5/3/2008,15:00:00,,,0
kunde,5/3/2008,16:00:00,,,0
kunde,5/3/2008,17:00:00,,,0
kunde,5/3/2008,18:00:00,,,0
kunde,5/3/2008,19:00:00,,,0
kunde,5/3/2008,20:00:00,,,0
kunde,5/3/2008,21:00:00,,,0
kunde,5/3/2008,22:00:00,,,0
kunde,5/3/2008,23:00:00,,,0
kunde,5/4/2008,0:00:00,,0,0
kunde,5/4/2008,1:00:00,,,0
kunde,5/4/2008,2:00:00,,,0
kunde,5/4/2008,3:00:00,,,0
kunde,5/4/2008,4:00:00,,,0
kunde,5/4/2008,5:00:00,,,0
kunde,5/4/2008,6:00:00,,,0
kunde,5/4/2008,7:00:00,,,0
kunde,5/4/2008,8:00:00,,,0
kunde,5/4/2008,9:00:00,,,0
kunde,5/4/2008,10:00:00,,,0
kunde,5/4/2008,11:00:00,,,0
kunde,5/4/2008,12:00:00,,,0
kunde,5/4/2008,13:00:00,,,0
kunde,5/4/2008,14:00:00,,,0
kunde,5/4/2008,15:00:00,,,0
kunde,5/4/2008,16:00:00,,,0
kunde,5/4/2008,17:00:00,,,0
kunde,5/4/2008,18:00:00,,,0
kunde,5/4/2008,19:00:00,,,0
kunde,5/4/2008,20:00:00,,,0
kunde,5/4/2008,21:00:00,,,0
kunde,5/4/2008,22:00:00,,,0
kunde,5/4/2008,23:00:00,,,0
kunde,5/5/2008,0:00:00,,0,0
kunde,5/5/2008,1:00:00,,,0
